character,action,frame,hitbox_1_status,hitbox_1_size,hitbox_1_x,hitbox_1_y,hitbox_2_status,hitbox_2_size,hitbox_2_x,hitbox_2_y,hitbox_3_status,hitbox_3_size,hitbox_3_x,hitbox_3_y,hitbox_4_status,hitbox_4_size,hitbox_4_x,hitbox_4_y,locomotion_x,locomotion_y,iasa,facing_changed,projectile
7,69,16,True,6.640199661254883,1.3295612335205078,-3.258840560913086,True,5.858999729156494,1.2843494415283203,2.7733688354492188,True,5.468400001525879,-0.03179931640625,8.737482070922852,False,0,0,0,0,0,False,False,False
7,69,17,True,6.640199661254883,1.149362564086914,-6.0522308349609375,True,5.858999729156494,1.2363567352294922,1.5066652297973633,True,5.468400001525879,-0.042964935302734375,8.592872619628906,False,0,0,0,0,0,False,False,False
7,69,18,True,6.640199661254883,1.2077064514160156,-4.905947208404541,True,5.858999729156494,1.2134246826171875,1.9326801300048828,True,5.468400001525879,-0.03531646728515625,8.489616394042969,False,0,0,0,0,0,False,False,False
7,69,19,True,6.640199661254883,1.1825332641601562,-3.565037727355957,True,5.858999729156494,1.162424087524414,2.4686355590820312,True,5.468400001525879,-0.03014373779296875,8.43415641784668,False,0,0,0,0,0,False,False,False
7,69,20,True,6.640199661254883,0.8170661926269531,-2.2391645908355713,True,5.858999729156494,-0.12490081787109375,2.19820499420166,True,5.468400001525879,-0.021495819091796875,8.424018383026123,False,0,0,0,0,0,False,False,False
7,66,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,12,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,13,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,14,True,5.0777997970581055,5.114169597625732,6.949209213256836,True,3.515399932861328,2.574859619140625,9.173055648803711,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,15,True,5.0777997970581055,4.956632614135742,8.021257400512695,True,3.515399932861328,2.508568048477173,9.234415054321289,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,16,True,5.0777997970581055,5.697455644607544,7.656063079833984,True,3.515399932861328,3.2521021366119385,9.188383102416992,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,17,True,5.0777997970581055,6.417157888412476,7.220155715942383,True,3.515399932861328,4.05096435546875,9.061426162719727,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,18,True,5.0777997970581055,5.849816799163818,7.12597131729126,True,3.515399932861328,3.596590518951416,8.921310901641846,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,19,True,5.0777997970581055,5.238412499427795,7.249303817749023,True,3.515399932861328,3.0533108711242676,8.840056419372559,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,20,True,5.0777997970581055,5.517643690109253,7.22833251953125,True,3.515399932861328,3.31042742729187,8.8174729347229,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,23,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,24,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,25,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,26,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,27,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,28,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,29,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,30,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,31,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,32,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,33,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,34,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,27,35,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,9,True,3.9059998989105225,1.5860576629638672,14.868539810180664,True,4.68720006942749,4.174211502075195,21.78607940673828,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,10,True,3.9059998989105225,-0.5862369537353516,15.074565887451172,True,4.68720006942749,-1.43524169921875,22.407257080078125,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,11,True,3.9059998989105225,-2.680450439453125,14.505538940429688,True,4.68720006942749,-6.714693069458008,20.679340362548828,False,0,0,0,False,0,0,0,0,0,False,False,False
7,69,21,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,69,22,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,69,23,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,67,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,67,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,67,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,67,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,67,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,67,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,67,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,67,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,67,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,65,19,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,65,20,True,4.296599864959717,-11.828895568847656,11.261392593383789,True,4.296599864959717,-4.870353698730469,8.78225040435791,True,4.296599864959717,-0.9641647338867188,7.459281921386719,False,0,0,0,0,0,False,False,False
7,65,21,True,4.296599864959717,-11.871330261230469,11.617218971252441,True,4.296599864959717,-4.8848876953125,8.924201011657715,True,4.296599864959717,-0.9641647338867188,7.459280967712402,False,0,0,0,0,0,False,False,False
7,65,22,True,4.296599864959717,-11.871696472167969,11.921147346496582,True,4.296599864959717,-4.8843231201171875,9.048510551452637,True,4.296599864959717,-0.9641647338867188,7.459281921386719,False,0,0,0,0,0,False,False,False
7,65,23,True,4.296599864959717,-11.83197021484375,12.170839309692383,True,4.296599864959717,-4.869163513183594,9.154126167297363,True,4.296599864959717,-0.9641647338867188,7.4592814445495605,False,0,0,0,0,0,False,False,False
7,68,12,True,3.9059998989105225,4.318672180175781,13.311933994293213,True,4.68720006942749,10.635711669921875,17.10901165008545,False,0,0,0,False,0,0,0,0,0.9699993133544922,False,False,False
7,68,13,True,3.9059998989105225,5.2173309326171875,11.94247055053711,True,4.68720006942749,12.464019775390625,13.259511947631836,False,0,0,0,False,0,0,0,0,0.8399991989135742,False,False,False
7,68,14,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.7099990844726562,False,False,False
7,68,15,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.5799994468688965,False,False,False
7,68,16,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.4499993324279785,False,False,False
7,68,17,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.31999921798706055,False,False,False
7,68,18,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.18999910354614258,False,False,False
7,68,19,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.05999946594238281,False,False,False
7,68,20,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,21,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,22,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,23,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,24,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,25,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,26,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,27,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,28,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,29,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,68,30,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,True,False,False
7,68,31,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,True,False,False
7,68,32,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,True,False,False
7,68,33,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,True,False,False
7,354,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.0,False,False,False
7,354,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.0,False,False,False
7,354,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.0,False,False,False
7,354,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.0,False,False,False
7,67,10,True,4.68720006942749,-12.216850280761719,5.160924434661865,True,4.68720006942749,-8.58624267578125,7.714940071105957,True,3.9059998989105225,-5.005645751953125,10.25645112991333,False,0,0,0,0,0,False,False,False
7,20,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,2.271249771118164,0.0,False,False,False
7,20,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,2.271249771118164,0.0,False,False,False
7,20,12,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,2.2712478637695312,0.0,False,False,False
7,20,13,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,2.2712478637695312,0.0,False,False,False
7,20,14,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,2.2712478637695312,0.0,False,False,False
7,20,15,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,2.2712478637695312,0.0,False,False,False
7,354,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.0,False,False,False
7,354,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,354,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,354,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,354,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,354,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,354,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.000331878662109375,False,False,False
7,354,12,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.002552032470703125,False,False,False
7,354,13,True,2.7342000007629395,5.8196258544921875,8.335403442382812,True,4.296599864959717,12.931243896484375,8.335403442382812,False,0,0,0,False,0,0,0,0,0.00543975830078125,False,True,False
7,354,14,True,2.7342000007629395,5.8196258544921875,8.335403442382812,False,0,0,0,False,0,0,0,False,0,0,0,0,2.555530548095703,False,True,False
7,354,15,True,2.7342000007629395,5.8196258544921875,8.335403442382812,False,0,0,0,False,0,0,0,False,0,0,0,0,2.4563522338867188,False,True,False
7,354,16,True,2.7342000007629395,5.8196258544921875,8.335403442382812,False,0,0,0,False,0,0,0,False,0,0,0,0,2.3581771850585938,False,True,False
7,354,17,True,2.7342000007629395,5.8196258544921875,8.335405349731445,False,0,0,0,False,0,0,0,False,0,0,0,0,2.2610111236572266,False,True,False
7,354,18,True,2.7342000007629395,5.8196258544921875,8.335403442382812,False,0,0,0,False,0,0,0,False,0,0,0,0,2.164854049682617,False,True,False
7,354,19,True,2.7342000007629395,5.8196258544921875,8.335403442382812,False,0,0,0,False,0,0,0,False,0,0,0,0,2.0697021484375,False,True,False
7,354,20,True,2.7342000007629395,5.8196258544921875,8.335404396057129,False,0,0,0,False,0,0,0,False,0,0,0,0,1.9755592346191406,False,True,False
7,354,21,True,2.7342000007629395,5.8196258544921875,8.335404396057129,False,0,0,0,False,0,0,0,False,0,0,0,0,1.882415771484375,False,True,False
7,354,22,True,2.7342000007629395,5.8196258544921875,8.335404396057129,False,0,0,0,False,0,0,0,False,0,0,0,0,1.7902851104736328,False,True,False
7,354,23,True,2.7342000007629395,5.8196258544921875,8.335404396057129,False,0,0,0,False,0,0,0,False,0,0,0,0,1.6991615295410156,False,True,False
7,354,24,True,2.7342000007629395,5.8196258544921875,8.335403442382812,False,0,0,0,False,0,0,0,False,0,0,0,0,1.609039306640625,False,True,False
7,354,25,True,2.7342000007629395,5.8196258544921875,8.335405349731445,False,0,0,0,False,0,0,0,False,0,0,0,0,1.5199298858642578,False,True,False
7,354,26,True,2.7342000007629395,5.8196258544921875,8.335403442382812,False,0,0,0,False,0,0,0,False,0,0,0,0,1.4318256378173828,False,True,False
7,354,27,True,2.7342000007629395,5.8196258544921875,8.335403442382812,False,0,0,0,False,0,0,0,False,0,0,0,0,1.3447303771972656,False,True,False
7,354,28,True,2.7342000007629395,5.8196258544921875,8.335405349731445,False,0,0,0,False,0,0,0,False,0,0,0,0,1.2586307525634766,False,True,False
7,354,29,True,2.7342000007629395,5.8196258544921875,8.335403442382812,False,0,0,0,False,0,0,0,False,0,0,0,0,1.1735515594482422,False,True,False
7,354,30,True,2.7342000007629395,5.8196258544921875,8.335403442382812,False,0,0,0,False,0,0,0,False,0,0,0,0,1.0894737243652344,False,True,False
7,354,31,True,2.7342000007629395,5.8196258544921875,8.335404396057129,False,0,0,0,False,0,0,0,False,0,0,0,0,1.0064010620117188,False,True,False
7,354,32,True,2.7342000007629395,5.8196258544921875,8.335404396057129,False,0,0,0,False,0,0,0,False,0,0,0,0,0.9243412017822266,False,True,False
7,354,33,True,2.7342000007629395,5.8196258544921875,8.335404396057129,False,0,0,0,False,0,0,0,False,0,0,0,0,0.8432807922363281,False,True,False
7,354,34,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.7632217407226562,False,True,False
7,354,35,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.6841850280761719,False,True,False
7,354,36,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.6061439514160156,False,True,False
7,354,37,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.5291213989257812,False,True,False
7,354,38,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.4530906677246094,False,True,False
7,354,39,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.3780670166015625,False,True,False
7,354,40,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.3040618896484375,False,True,False
7,354,41,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.2310638427734375,False,True,False
7,354,42,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.15906143188476562,False,True,False
7,354,43,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.08806610107421875,False,True,False
7,354,44,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.0180816650390625,False,True,False
7,354,45,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,True,False
7,354,46,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,True,False
7,354,47,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,True,False
7,354,48,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,True,False
7,354,49,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,True,False
7,354,50,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,True,False
7,66,21,True,5.0777997970581055,5.775199890136719,7.171565055847168,True,3.515399932861328,3.5441131591796875,8.77971863746643,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,22,True,5.0777997970581055,6.0066070556640625,7.102754354476929,True,3.515399932861328,3.7518539428710938,8.731612086296082,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,23,True,5.0777997970581055,6.208198547363281,7.049236297607422,True,3.515399932861328,3.9311370849609375,8.67841100692749,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,24,True,5.0777997970581055,6.379722595214844,7.013663291931152,True,3.515399932861328,4.079551696777344,8.625821113586426,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,25,True,5.0777997970581055,6.5225830078125,6.978733062744141,True,3.515399932861328,4.194831848144531,8.579963684082031,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,26,True,5.0777997970581055,6.636360168457031,6.944740295410156,True,3.515399932861328,4.274932861328125,8.547270774841309,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,27,True,5.0777997970581055,6.720512390136719,6.911506652832031,True,3.515399932861328,4.317848205566406,8.534374237060547,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,28,True,5.0777997970581055,6.774444580078125,6.877897262573242,True,3.515399932861328,4.321624755859375,8.547929763793945,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,29,True,5.0777997970581055,6.7674713134765625,7.254070281982422,True,3.515399932861328,4.284095764160156,8.594409942626953,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,30,True,5.0777997970581055,6.677101135253906,7.736103057861328,True,3.515399932861328,4.2027435302734375,8.679845809936523,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,31,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,32,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,33,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
7,66,34,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
